시나리오,이평4일_1티어%,중심주가_1티어%,CAGR,MDD,Calmar,Sharpe,Sortino,최악일,배수
IS 2017~2023,35,45,0.7790152130753634,-0.5349581049581253,1.4562172361821528,1.2686712680708199,1.7924080757816612,-0.20438386019489674,55.88807416666667
IS 2017~2023,35,50,0.7632598200451346,-0.5405118535705721,1.4121056087912036,1.2474262865688945,1.752227920103532,-0.21283379329052265,52.521426
IS 2017~2023,35,60,0.7509190953278881,-0.5397424572323467,1.3912544497210728,1.2322313681823196,1.7148163035325608,-0.22385572649105046,50.007242
IS 2017~2023,35,70,0.7457412512794217,-0.5341761218376846,1.3960587543934124,1.2302353299525135,1.6981061739537793,-0.22888900582909688,48.983489166666665
IS 2017~2023,35,80,0.7433085516389468,-0.5270894291251895,1.4102133538754822,1.2317997658640494,1.689047776973926,-0.23212141030503153,48.50873566666667
IS 2017~2023,35,90,0.741664003610933,-0.5209582031832072,1.4236535658314788,1.2341982310159667,1.683682637649133,-0.2332557118644225,48.19003216666667
IS 2017~2023,35,95,0.7408119574049143,-0.5183281320822628,1.4292335521687285,1.2356097681923235,1.6820925291209208,-0.23320658206088618,48.0256175
IS 2017~2023,40,1,0.9369719830713139,-0.4142849116296874,2.261660892706697,1.53238882826191,2.221185434543472,-0.17870038145464928,101.23793850000001
IS 2017~2023,40,5,0.9167473531877208,-0.43092987943459815,2.1273701289651576,1.501817876746017,2.1789248823761205,-0.17716699712137096,94.08183683333336
IS 2017~2023,40,10,0.8920107914667172,-0.45080409255129117,1.9787105002052015,1.4627829009167095,2.1238795055635538,-0.17516681644975174,85.92227249999999
IS 2017~2023,40,15,0.8677778731900536,-0.46950629589204096,1.8482773943239983,1.423420689053239,2.0648261060489648,-0.17311576903906178,78.52450500000002
IS 2017~2023,40,20,0.8432932529088497,-0.4869572932684667,1.7317601862961107,1.3830356170183384,2.0011324090233207,-0.1705382881080202,71.61102266666667
IS 2017~2023,40,25,0.8208990323913341,-0.5025869241779639,1.6333473731613781,1.3456256151257258,1.939253046662424,-0.1690789644827998,65.75116750000001
IS 2017~2023,40,30,0.7987762008871315,-0.5302436132870267,1.50643247909286,1.3091328075586346,1.8780840345194496,-0.17822507471452143,60.370659
IS 2017~2023,40,35,0.7782328174265738,-0.5557262093433188,1.4003889043602655,1.2756557596572895,1.8212496454619438,-0.18726207119335914,55.71663316666667
IS 2017~2023,40,40,0.7581796658004765,-0.5761177401784965,1.3160151353186458,1.2447982064536627,1.7664618276821153,-0.19623582705365594,51.47363366666667
IS 2017~2023,40,45,0.7370599613447586,-0.5914418402516007,1.2462086906655294,1.215433782204143,1.7122761597694411,-0.2050252348466891,47.30732066666667
IS 2017~2023,40,50,0.7187956666112221,-0.5995315519428559,1.1989288374929996,1.1917486879761172,1.6683760761607858,-0.21360061152115128,43.9406725
IS 2017~2023,40,60,0.7043567283937671,-0.6015882840372797,1.1708285335392583,1.174460729830632,1.6289244488907553,-0.2247867276580351,41.4264885
IS 2017~2023,40,70,0.6982613334860155,-0.5978129535396395,1.1680264359472692,1.1709946669641071,1.6108763677737274,-0.22989729625826005,40.40273566666667
IS 2017~2023,40,80,0.6953896377705169,-0.5922639890765634,1.1741210855225948,1.1715281190553972,1.6010607501258998,-0.23319144588371776,39.927982166666666
IS 2017~2023,40,90,0.6934454031404731,-0.5873721291797087,1.1805895593120845,1.1730923836439155,1.5950703038892957,-0.23435773154874728,39.60927866666667
IS 2017~2023,40,95,0.6924371532291624,-0.5852122673059942,1.183223920470387,1.174049279518997,1.5938218594740583,-0.23431629690317335,39.444864
IS 2017~2023,45,1,0.9185282676381461,-0.4247004042694068,2.162767584877272,1.5070778196216978,2.183353975310033,-0.1851598608202335,94.69406283333332
IS 2017~2023,45,5,0.8970641838219713,-0.4419762513087513,2.0296660310721295,1.4750092314889645,2.138009201144767,-0.1838805535993817,87.53796116666666
IS 2017~2023,45,10,0.8706724713248493,-0.46380316116221654,1.8772456598680425,1.4339260756519077,2.0792726887108866,-0.1822055606130315,79.37839683333333
IS 2017~2023,45,15,0.8446524293100777,-0.48463886364423936,1.7428491453589137,1.392315078177128,2.0162128988567196,-0.1804838882654688,71.98062933333333
IS 2017~2023,45,20,0.8181746061478203,-0.5044603881015493,1.6218807768571901,1.3494021255320179,1.9474387271563813,-0.17828658459116964,65.067147
IS 2017~2023,45,25,0.7937716921663271,-0.5363012580386758,1.4800854562028338,1.3094582746753878,1.8819494964094232,-0.17634776613355474,59.20729183333333
IS 2017~2023,45,30,0.7694686622407891,-0.5695025001630549,1.3511242918520667,1.2702605852216144,1.8163461147423923,-0.17850062138253708,53.82678333333333
IS 2017~2023,45,35,0.7467054578700465,-0.5972999967761685,1.2501347093592334,1.2341072742543229,1.7549865779669898,-0.18765089530280332,49.1727575
IS 2017~2023,45,40,0.7242824872402196,-0.6200123397762609,1.1681743100493547,1.200538040982367,1.6963138280542676,-0.19674455976067706,44.929758
IS 2017~2023,45,45,0.7004239314238212,-0.6376147045232584,1.0985065533385479,1.1682426393912206,1.6376922847299442,-0.20565907030963726,40.763445000000004
IS 2017~2023,45,50,0.6795660445437341,-0.6479152694802596,1.0488501761794624,1.1420087364094338,1.5898741237155205,-0.21436411464797267,37.39679683333333
IS 2017~2023,45,60,0.662912659184896,-0.6524656896473273,1.01601152321621,1.1224796536521298,1.548001213783657,-0.22572033833806382,34.88261283333333
IS 2017~2023,45,70,0.6558354538828806,-0.6502926099896542,1.0085236150743195,1.117495868279413,1.528465169106814,-0.23091108110886593,33.85886
IS 2017~2023,45,80,0.6524910670004025,-0.6461325323070284,1.0098409140160005,1.116968415164474,1.517741162299993,-0.2342692747584273,33.3841065
IS 2017~2023,45,90,0.6502230356045238,-0.6423665216742005,1.012230578128273,1.1176718360611675,1.5110094812970676,-0.2354687338496384,33.065402999999996
IS 2017~2023,45,95,0.6490456569381711,-0.6406359694788359,1.0131270922333264,1.118165844422715,1.5092267436749203,-0.23543526831785666,32.90098833333333
IS 2017~2023,50,1,0.9000043493273395,-0.43165222977732787,2.0850218931838156,1.4848413292465272,2.144979909500568,-0.19156382918177772,88.489926
IS 2017~2023,50,5,0.8772019514654579,-0.4491394348036978,1.9530726618312872,1.451234390657008,2.0976201983971694,-0.19053939124678443,81.33382433333334
IS 2017~2023,50,10,0.8490013735703221,-0.472970720795994,1.7950400230726355,1.4079556655261183,2.034916880733001,-0.18919089727743577,73.17425999999999
IS 2017~2023,50,15,0.8209994338368123,-0.49604902020814345,1.6550772209817466,1.363836682153182,1.9677827770851373,-0.18780029068715376,65.7764925
